"","condition","director","matcher","dyad","trial_no","round_no","target","clue","guess","success","RT","symmetry","FAS_d","BAS_d","FAS_m","BAS_m","clue_rank","guess_rank","oc_c_ratio","clue_zipf","max_BAS","difficulty"
"142",0,3,4,"2",22,2,"word","letter","note",0,52.88004994,"0",0.0144404332129964,0.0269360269360269,0.0410958904109589,0.0134680134680135,52,17,5.55520072992701,4.91652867341654,0.14963503649635,"2"
"143",0,4,3,"2",23,2,"option","possibility","chance",0,17.47741103,"2",0.0185185185185185,0.0214285714285714,0.0173611111111111,0.121428571428571,9,1,3.71395617070358,4.30719389755367,0.0795847750865052,"1"
"144",0,3,4,"2",24,2,"hand","fingers","hand",1,6.69002604,"0",0.0644067796610169,0.0655172413793104,0.0644067796610169,0.0655172413793104,17,4,4.13377192982456,4.52151598446214,0.270833333333333,"4"
"145",0,4,3,"2",25,2,"food","sustenance","food",1,14.2257309,"0",0.0479452054794521,0.296137339055794,0.0479452054794521,0.296137339055794,2,1,1.00359785142394,2.76895539686412,0.297202797202797,"4"
"146",0,3,4,"2",26,2,"design","layout","plan",0,13.0708611,"0",0.0103092783505155,0.0696864111498258,0.00341296928327645,0.0975609756097561,4,1,1.94322916666667,3.54468717312435,0.135416666666667,"2"
"147",0,4,3,"2",27,2,"hour","minutes","seconds",0,27.01098013,"1",0.0245614035087719,0.0454545454545455,0.193771626297578,0.181818181818182,3,2,1.93243243243243,5.43562934599023,0.0878378378378378,"1"
"148",0,3,4,"2",28,2,"application","use","operate",0,60.95190096,"0",0.0482758620689655,0.00392156862745098,0.034965034965035,NA,24,NA,28.2321428571429,NA,0.110714285714286,"2"
"149",0,4,3,"2",29,2,"experience","knowledge","wisdom",0,22.24603105,"1",0.043956043956044,0.0136986301369863,0.0989761092150171,0.0376712328767123,15,7,4.27838827838828,4.40677855785705,0.0586080586080586,"1"
"150",0,3,4,"2",30,2,"story","tale","story",1,7.00703692,"1",0.168384879725086,0.240549828178694,0.168384879725086,0.240549828178694,3,1,1.20223992035839,4.07929461666287,0.289198606271777,"4"
"151",0,4,3,"2",31,2,"health","constitution","amendment",0,22.49881196,"0",NA,0.0459363957597173,NA,0.00706713780918728,17,23,5.11305776074459,3.74362057766875,0.234875444839858,"4"
"152",0,3,4,"2",32,2,"friend","pal","friend",1,4.70359397,"2",0.073943661971831,0.298932384341637,0.073943661971831,0.298932384341637,1,1,1,4.7598859335987,0.298932384341637,"4"
"153",0,4,3,"2",33,2,"study","revise","study",1,15.27725887,"0",NA,0.0412371134020619,NA,0.0412371134020619,43,3,4.57384341637011,2.9450466559198,0.188612099644128,"3"
"154",0,3,4,"2",34,2,"week","month","calendar",0,21.03383398,"2",0.0968858131487889,0.0505050505050505,0.111111111111111,0.0572390572390572,3,3,1.25052631578947,4.97802337638848,0.0631578947368421,"1"
"155",0,4,3,"2",35,2,"change","switch","change",1,21.21523809,"1",0.0136518771331058,0.157894736842105,0.0136518771331058,0.157894736842105,11,1,2.10340632603406,4.44868604321447,0.332116788321168,"4"
"156",0,3,4,"2",36,2,"business","working","employed",0,108.055238,"0",NA,NA,0.0817843866171004,0.00673400673400673,NA,23,NA,NA,0.160714285714286,"2"
"157",0,4,3,"2",37,2,"team","group","cluster",0,26.7526381,"0",0.0875420875420875,0.034965034965035,0.166666666666667,0.013986013986014,11,15,3.89044117647059,4.86736836046432,0.136029411764706,"2"
"158",0,3,4,"2",38,2,"thing","object","thing",1,9.92536497,"1",0.145038167938931,0.188405797101449,0.145038167938931,0.188405797101449,2,1,1.02667040988209,4.41075989497024,0.193430656934307,"3"
"159",0,4,3,"2",39,2,"plan","outline","trace",0,28.1545589,"0",0.0102389078498294,0.014336917562724,0.0277777777777778,0.014336917562724,62,18,17.1399317406143,3.3130234412144,0.245733788395904,"4"
"160",0,3,4,"2",40,2,"page","book","read",0,28.74007297,"0",0.20979020979021,0.0269360269360269,0.178947368421053,0.178451178451178,4,1,1.65850515463918,5.2473775846042,0.0446735395189003,"1"
"161",0,4,3,"2",41,3,"paper","loose leaf","booklet",0,29.68974996,"0",NA,NA,NA,NA,NA,NA,NA,NA,0.297297297297297,"4"
"162",0,3,4,"2",42,3,"career","job","work",0,7.26627302,"0",0.229452054794521,0.0446735395189003,0.0588235294117647,0.209621993127148,5,1,2.614261650758,5.61537498824247,0.116788321167883,"2"
"163",0,4,3,"2",43,3,"dog","pet","dog",1,8.83981013,"0",0.0586206896551724,0.22108843537415,0.0586206896551724,0.22108843537415,19,1,1.47455621301775,4.30467136684963,0.326007326007326,"4"
"164",0,3,4,"2",44,3,"percent","fraction","piece",0,23.9737401,"0",0.0391459074733096,0.013745704467354,0.00344827586206897,0.0412371134020619,6,4,2.82773851590106,3.3130234412144,0.03886925795053,"1"
"165",0,4,3,"2",45,3,"science","chemistry","attraction",0,34.91046214,"0",0.0440677966101695,0.147766323024055,0.0069204152249135,NA,4,NA,1.19425444596443,3.93823786836753,0.176470588235294,"3"
"166",0,3,4,"2",46,3,"computer","program","course",0,45.67001104,"1",0.0104529616724739,0.168421052631579,0.00342465753424658,0.0140350877192982,18,9,1.53935185185185,4.62929340343512,0.259259259259259,"4"
"167",0,4,3,"2",47,3,"girl","boy","girl",1,16.94576097,"1",0.178451178451178,0.237113402061856,0.178451178451178,0.237113402061856,3,1,1.10901771336554,5.72355163179047,0.262962962962963,"4"
"168",0,3,4,"2",48,3,"director","producer","director",1,14.2273128,"0",0.0205479452054795,0.0620689655172414,0.0205479452054795,0.0620689655172414,1,2,1,4.09597357447981,0.0620689655172414,"1"
"169",0,4,3,"2",49,3,"link","connection","link",1,14.74516702,"1",0.0580204778156997,0.0437956204379562,0.0580204778156997,0.0437956204379562,3,1,3.48842592592593,4.43391060321775,0.152777777777778,"2"
"170",0,3,4,"2",50,3,"difference","similarity","commonality",0,41.09880114,"0",0.0291970802919708,0.0566037735849057,NA,0.00377358490566038,4,42,2.28194444444444,2.86003586621145,0.129166666666667,"2"
"171",0,4,3,"2",51,3,"help","aid","help",1,3.22663713,"1",0.125,0.256055363321799,0.125,0.256055363321799,3,1,1.20712530712531,4.14309249086353,0.309090909090909,"4"
"172",0,3,4,"2",52,3,"software","digital","analogue",0,13.53531194,"1",0.00344827586206897,0.00357142857142857,NA,0.00357142857142857,85,35,35.7241379310345,3.73274322420968,0.127586206896552,"2"
"173",0,4,3,"2",53,3,"chance","luck","fortune",0,7.24375105,"1",0.104166666666667,0.0830449826989619,0.0798611111111111,0.0761245674740484,7,3,1.90801056338028,5.1862055960007,0.158450704225352,"2"
"174",0,3,4,"2",54,3,"picture","photograph","camera",0,9.9349308,"1",0.0538720538720539,0.22972972972973,0.0343642611683849,0.0945945945945946,2,2,1.07332796132151,4.0552621357074,0.246575342465753,"4"
"175",0,4,3,"2",55,3,"environment","nature","outdoors",0,8.874439,"1",0.0547945205479452,0.00671140939597315,0.0433333333333333,0.0536912751677852,72,4,17.7754385964912,4.65431661689563,0.119298245614035,"2"
"176",0,3,4,"2",56,3,"death","afterlife","heaven",0,55.42637801,"0",NA,NA,0.0206896551724138,NA,NA,NA,NA,3.20564799452818,0.286713286713287,"4"
"177",0,4,3,"2",57,3,"force","strength","weakness",0,9.32452011,"0",0.0314685314685315,0.0205479452054795,0.0938628158844765,0.0171232876712329,37,9,9.44278606965174,4.56691504060132,0.194029850746269,"3"
"178",0,3,4,"2",58,3,"future","past","future",1,20.464257,"1",0.117647058823529,0.0921501706484642,0.117647058823529,0.0921501706484642,8,2,1.59706498951782,5.09206993147181,0.147169811320755,"2"
"179",0,4,3,"2",59,3,"brand","logo","trademark",0,66.05459404,"0",0.0205479452054795,0.131868131868132,0.0833333333333333,0.0256410256410256,1,8,1,3.2603170906984,0.131868131868132,"2"
"180",0,3,4,"2",60,3,"couple","pair","duo",0,8.48780108,"1",0.115646258503401,0.129692832764505,0.128919860627178,0.0443686006825939,1,6,1,4.5708162590099,0.129692832764505,"2"
"181",0,4,3,"2",61,4,"door","window","wall",0,13.294276,"1",0.0878378378378378,0.0608108108108108,0.0134228187919463,0.00337837837837838,36,82,4.72541507024266,NA,0.28735632183908,"4"
"182",0,3,4,"2",62,4,"film","movie","film",1,10.87314606,"1",0.259259259259259,0.155709342560554,0.259259259259259,0.155709342560554,2,1,1.0140350877193,5.08924019182084,0.157894736842105,"2"
"183",0,4,3,"2",63,4,"situation","event","happening",0,46.62318802,"0",0.0380228136882129,NA,0.127413127413127,0.0719424460431655,NA,2,NA,4.42087920203242,0.145098039215686,"2"
"184",0,3,4,"2",64,4,"review","rate","score",0,24.15009499,"0",0.00364963503649635,0.00343642611683849,0.00341296928327645,0.0309278350515464,91,5,25.2520661157025,4.39632125345685,0.0867768595041322,"1"
"185",0,4,3,"2",65,4,"vehicle","car","drive",0,8.92516398,"1",0.292517006802721,0.0513698630136986,0.238754325259516,0.0684931506849315,3,1,1.08524970963995,5.68342196565441,0.0557491289198606,"1"
"186",0,3,4,"2",66,4,"president","election","vote",0,27.18570399,"1",0.013986013986014,0.112627986348123,0.0944055944055944,0.146757679180887,5,1,2.33968058968059,4.04079700340062,0.263513513513513,"4"
"187",0,4,3,"2",67,4,"payment","bills","dollar",0,55.06217098,"0",0.0316901408450704,0.0134680134680135,0.0101351351351351,0.0168350168350168,28,8,3.81421232876712,4.33204076971917,0.0513698630136986,"1"
"188",0,3,4,"2",68,4,"table","chair","table",1,9.18775606,"1",0.118243243243243,0.105263157894737,0.118243243243243,0.105263157894737,4,2,1.65505226480836,4.69185377720962,0.174216027874564,"3"
"189",0,4,3,"2",69,4,"summer","winter","spring",0,14.46319819,"0",0.11744966442953,0.0536912751677852,0.0374149659863946,0.0302013422818792,18,6,3.43259385665529,NA,0.184300341296928,"3"
"190",0,3,4,"2",70,4,"relationship","couple","pair",0,18.27087903,"0",0.0207612456747405,0.0204081632653061,0.129692832764505,0.115646258503401,33,2,4.11188811188811,5.34854847166085,0.0839160839160839,"1"
"191",0,4,3,"2",71,4,"club","society","club",1,25.84513903,"1",0.0134680134680135,0.0102739726027397,0.0134680134680135,0.0102739726027397,51,11,17.912037037037,4.51714342387032,0.184027777777778,"3"
"192",0,3,4,"2",72,4,"message","text","words",0,12.25609994,"1",0.114982578397213,0.0915492957746479,0.00342465753424658,0.073943661971831,2,3,1.1798445456982,NA,0.10801393728223,"2"
"193",0,4,3,"2",73,4,"weight","kilograms","pounds",0,31.16020584,"0",0.0102389078498294,NA,0.0107142857142857,NA,NA,NA,NA,2.0699853925281,0.271428571428571,"4"
"194",0,3,4,"2",74,4,"decision","choice","option",0,4.41638207,"1",0.0738007380073801,0.0830449826989619,0.281481481481481,0.0795847750865052,1,2,1,4.98871451382722,0.0830449826989619,"1"
"195",0,4,3,"2",75,4,"sense","feel","touch",0,25.99339795,"1",0.0921501706484642,0.0740740740740741,0.211469534050179,0.195286195286195,3,1,2.22352941176471,5.79684838222857,0.164705882352941,"3"
"196",0,3,4,"2",76,4,"treatment","medicine","pills",0,36.92443705,"0",0.0673758865248227,0.00348432055749129,0.127586206896552,0.0348432055749129,79,7,8.34909090909091,4.53362957343966,0.0290909090909091,"1"
"197",0,4,3,"2",77,4,"bank","money","cash",0,42.85441995,"1",0.228956228956229,0.0170068027210884,0.291095890410959,0.129251700680272,66,1,15.0266666666667,5.80611619000484,0.255555555555556,"4"
"198",0,3,4,"2",78,4,"comment","respond","reply",0,76.70917392,"0",0.0141843971631206,NA,0.105839416058394,0.124542124542125,NA,2,NA,4.14916663857573,0.121673003802281,"2"
"199",0,4,3,"2",79,4,"skin","epidermis","shot",0,9.32752705,"0",0.0106382978723404,NA,NA,NA,NA,NA,NA,2.49595412480038,0.23469387755102,"4"
"200",0,3,4,"2",80,4,"purpose","reason","logic",0,20.86184597,"0",0.0854092526690391,0.0175438596491228,0.0736842105263158,0.112280701754386,16,1,5.14285714285714,5.28566700875845,0.0902255639097744,"1"
"201",0,4,3,"2",81,5,"part","portion","size",0,26.39113498,"0",0.0170068027210884,0.0954063604240283,NA,0.0424028268551237,5,4,2.91792158458825,3.6381871165951,0.278388278388278,"4"
"202",0,3,4,"2",82,5,"love","infatuation","crush",0,13.70575905,"0",NA,0.192307692307692,0.0206185567010309,0.0730769230769231,10,3,1.56363636363636,2.93528681863065,0.300699300699301,"4"
"203",0,4,3,"2",83,5,"school","education","school",1,18.50225687,"0",0.0412371134020619,0.175084175084175,0.0412371134020619,0.175084175084175,5,1,1.63468169761273,4.29052930045612,0.286206896551724,"4"
"204",0,3,4,"2",84,5,"house","home","house",1,4.19821596,"0",0.257627118644068,0.163879598662207,0.257627118644068,0.163879598662207,12,1,1.43336529242569,5.88834327048646,0.23489932885906,"4"
"205",0,4,3,"2",85,5,"government","politics","election",0,43.30596399,"0",0.0616438356164384,0.0594405594405594,0.0648464163822526,0.013986013986014,25,7,4.1047099252072,4.21920450518348,0.243986254295533,"4"
"206",0,3,4,"2",86,5,"work","labor","effort",0,15.73898005,"0",0.0346020761245675,0.231034482758621,NA,0.0103448275862069,2,16,1.06197636353548,4.08562452683528,0.245353159851301,"4"
"207",0,4,3,"2",87,5,"party","birthday","party",1,42.55683994,"0",0.0402684563758389,0.112244897959184,0.0402684563758389,0.112244897959184,20,2,2.310890474713,4.98722825043557,0.25938566552901,"4"
"208",0,3,4,"2",88,5,"language","linguistics","program",0,52.054281,"2",0.00673400673400673,0.224913494809689,NA,NA,3,NA,1.15721812434141,2.70680749011528,0.26027397260274,"4"
"209",0,4,3,"2",89,5,"life","death","life",1,40.33773589,"0",0.119298245614035,0.0763888888888889,0.119298245614035,0.0763888888888889,9,1,1.57833655705996,5.33527501838893,0.120567375886525,"2"
"210",0,3,4,"2",90,5,"price","cost","price",1,25.17399287,"2",0.217993079584775,0.194444444444444,0.217993079584775,0.194444444444444,1,1,1,4.73930227309422,0.194444444444444,"3"
"211",0,4,3,"2",91,5,"system","cycle","loop",0,92.148705,"0",NA,0.00344827586206897,0.00346020761245675,NA,251,NA,32.6760563380282,3.7704006377383,0.112676056338028,"2"
"212",0,3,4,"2",92,5,"music","song","sing",0,23.46766996,"0",0.0513698630136986,0.176271186440678,0.184300341296928,0.108474576271186,29,2,1.68017957652104,4.97117117266525,0.29616724738676,"4"
"213",0,4,3,"2",93,5,"case","luggage","baggage",0,33.88283801,"0",0.0136518771331058,0.0102389078498294,0.161512027491409,0.0921501706484642,30,2,10.9277389277389,4.04618247785548,0.111888111888112,"2"
"214",0,3,4,"2",94,5,"course","degree","diploma",0,10.35032701,"1",NA,0.00342465753424658,0.0958904109589041,0.00684931506849315,133,25,26.7323943661972,4.17264773442525,0.0915492957746479,"1"
"215",0,4,3,"2",95,5,"point","direct","guide",0,44.89559698,"0",0.0102739726027397,0.0104895104895105,0.00716845878136201,NA,78,NA,15.3447488584475,4.38067870487146,0.160958904109589,"2"
"216",0,3,4,"2",96,5,"voice","speak","talk",0,16.05501986,"0",0.0887372013651877,0.0273037542662116,0.11986301369863,0.191126279863481,20,1,4.1676724137931,5.27170106470936,0.113793103448276,"2"
"217",0,4,3,"2",97,5,"money","cash","money",1,4.80611801,"2",0.129251700680272,0.291095890410959,0.129251700680272,0.291095890410959,1,1,1,4.8594485848753,0.291095890410959,"4"
"218",0,3,4,"2",98,5,"man","woman","man",1,4.63233709,"0",0.221843003412969,0.172881355932203,0.221843003412969,0.172881355932203,3,1,1.14501773405608,NA,0.197952218430034,"3"
"219",0,4,3,"2",99,5,"idea","brainstorm","generate",0,23.22274303,"1",0.0106382978723404,0.0373134328358209,NA,0.00373134328358209,23,68,7.38970588235294,2.9046179988642,0.275735294117647,"4"
"220",0,3,4,"2",100,5,"face","expression","saying",0,22.91266799,"0",0.0238095238095238,0.087719298245614,0.0140350877192982,0.0315789473684211,17,7,2.48727272727273,4.10608173787638,0.218181818181818,"3"
"221",0,4,3,"2",101,6,"country","nation","state",0,5.14198995,"2",0.0616438356164384,0.216783216783217,0.041958041958042,0.0524475524475524,1,2,1,4.31136582667571,0.216783216783217,"3"
"222",0,3,4,"2",102,6,"company","guests","hosts",0,13.28710198,"1",0.037542662116041,NA,NA,NA,NA,NA,NA,4.4097679771841,0.127208480565371,"2"
"223",0,4,3,"2",103,6,"child","kid","child",1,3.97453094,"1",0.0816326530612245,0.236933797909408,0.0816326530612245,0.236933797909408,1,1,1,5.52988024527326,0.236933797909408,"4"
"224",0,3,4,"2",104,6,"day","night","day",1,5.56428981,"0",0.191919191919192,0.10472972972973,0.191919191919192,0.10472972972973,5,2,1.7837646224743,5.936951708951,0.186813186813187,"3"
"225",0,4,3,"2",105,6,"time","clock","time",1,7.64443803,"2",0.141379310344828,0.261744966442953,0.141379310344828,0.261744966442953,1,1,1,4.76765055517578,0.261744966442953,"4"
"226",0,3,4,"2",106,6,"right","left","right",1,7.03246903,"2",0.197278911564626,0.253424657534247,0.197278911564626,0.253424657534247,1,1,1,5.68467173481012,0.253424657534247,"4"
"227",0,4,3,"2",107,6,"church","steeple","church",1,28.86289001,"2",0.0774410774410774,0.299270072992701,0.0774410774410774,0.299270072992701,1,1,1,2.63425682296667,0.299270072992701,"4"
"228",0,3,4,"2",108,6,"water","drink","eat",0,34.50422096,"0",0.0949152542372881,0.160958904109589,0.0827586206896552,0.023972602739726,45,14,1.94563489058832,5.39282466521442,0.313167259786477,"4"
"229",0,4,3,"2",109,6,"group","people","humans",0,23.42607284,"0",0.0594405594405594,0.0409556313993174,0.177474402730375,0.0511945392491468,60,1,4.06944444444444,6.04197983068259,0.166666666666667,"3"
"230",0,3,4,"2",110,6,"nature","outdoors","nature",1,5.96346879,"0",0.0536912751677852,0.0433333333333333,0.0536912751677852,0.0433333333333333,14,4,4.03055848261328,3.32525789763141,0.174657534246575,"3"
"231",0,4,3,"2",111,6,"south","north","south",1,6.61098695,"2",0.189189189189189,0.213058419243986,0.189189189189189,0.213058419243986,1,1,1,4.8049185026096,0.213058419243986,"3"
"232",0,3,4,"2",112,6,"world","globe","earth",0,15.02912879,"2",0.1280276816609,0.174825174825175,0.0168350168350168,0.143356643356643,1,2,1,3.71834540350904,0.174825174825175,"3"
"233",0,4,3,"2",113,6,"mother","father","mother",1,5.58861494,"2",0.11744966442953,0.184300341296928,0.11744966442953,0.184300341296928,2,1,1.16733067729084,5.74331354726932,0.215139442231076,"3"
"234",0,3,4,"2",114,6,"way","direction","advice",0,33.66819596,"2",0.0314685314685315,0.0586206896551724,0.0036231884057971,NA,11,NA,2.37895158063225,4.38138602503091,0.139455782312925,"2"
"235",0,4,3,"2",115,6,"police","cops","police",1,18.50401807,"2",0.0505050505050505,0.248275862068966,0.0505050505050505,0.248275862068966,2,1,1.05454545454545,4.92439265667713,0.261818181818182,"4"
"236",0,3,4,"2",116,6,"end","beginning","start",0,3.91261601,"2",0.0650684931506849,0.18705035971223,0.0204778156996587,0.255395683453237,7,1,1.29045092838196,4.79969001384029,0.241379310344828,"4"
"237",0,4,3,"2",117,6,"fact","fiction","fact",1,31.73193097,"0",0.121863799283154,0.0347222222222222,0.121863799283154,0.0347222222222222,5,7,2.2468085106383,3.7845945311713,0.0780141843971631,"1"
"238",0,3,4,"2",118,6,"game","play","game",1,5.91266203,"0",0.162162162162162,0.0508474576271186,0.162162162162162,0.0508474576271186,69,4,4.69651741293532,5.54908060705183,0.238805970149254,"4"
"239",0,4,3,"2",119,6,"street","road","path",0,24.17703605,"1",0.166101694915254,0.0973154362416107,0.119047619047619,0.063758389261745,7,2,2.4889631308913,5.04847025039031,0.242214532871972,"4"
"240",0,3,4,"2",120,6,"year","months","days",0,52.98352408,"1",0.00342465753424658,0.0631970260223048,0.0982456140350877,0.156133828996283,8,2,2.66389384036443,5.2116963957,0.168350168350168,"3"
"241",0,5,6,"3",1,1,"section","sect","sector",0,21.32870388,"0",NA,0.024,NA,0.012,11,11,2.88929440389294,2.87161773876127,0.0693430656934307,"1"
